4320499819 435 2 7
4320499832 19963 0 84
4320499845 24447 0 100
4320499858 5574 0 15
4320499871 0 0 0
4320499884 0 0 0
4320499897 0 0 0
4320499910 0 0 0
4320499923 0 0 0
4320499936 0 0 0
4320499949 0 0 0
4320499962 0 0 0
4320499975 0 0 0
4320499988 0 0 0
4320500001 0 0 0
4320500014 0 0 0
4320500027 0 0 0
4320500040 0 0 0
4320500053 0 0 0
4320500066 0 0 0
4320500079 2017 0 15
4320500092 0 0 0
4320500105 13528 0 53
4320500118 24003 0 92
4320500131 0 0 0
4320500144 0 0 0
4320500157 0 0 0
4320500170 0 0 0
4320500183 0 0 0
4320500196 0 0 0
4320500209 0 0 0
4320500222 0 0 0
4320500235 0 0 0
4320500248 0 0 0
4320500261 0 0 0
4320500274 0 0 0
4320500287 0 0 0
4320500300 0 0 0
4320500313 0 0 0
4320500326 0 0 0
4320500339 1944 0 7
4320500352 0 0 0
4320500365 0 0 0
4320500378 22084 0 84
4320500391 8795 0 30
4320500404 0 0 0
4320500417 0 0 0
4320500430 0 0 0
4320500443 0 0 0
4320500456 0 0 0
4320500469 0 0 0
4320500482 0 0 0
4320500495 0 0 0
4320500508 0 0 0
4320500521 0 0 0
4320500534 0 0 0
4320500547 0 0 0
4320500560 0 0 0
4320500573 0 0 0
4320500586 1942 0 7
4320500599 0 0 0
4320500612 0 0 0
4320500625 0 0 0
4320500638 11456 0 46
4320500651 14033 0 46
4320500664 0 0 0
4320500677 0 0 0
4320500690 0 0 0
4320500703 0 0 0
4320500716 0 0 0
4320500729 0 0 0
4320500742 0 0 0
4320500755 0 0 0
4320500768 0 0 0
4320500781 0 0 0
4320500794 0 0 0
4320500807 0 0 0
4320500820 0 0 0
4320500833 1951 0 7
4320500846 0 0 0
4320500859 0 0 0
4320500872 0 0 0
4320500885 0 0 0
4320500898 6838 0 30
4320500911 14456 0 46
4320500924 0 0 0
4320500937 0 0 0
4320500950 0 0 0
4320500963 0 0 0
4320500976 0 0 0
4320500989 0 0 0
4320501002 0 0 0
4320501015 0 0 0
4320501028 0 0 0
4320501041 0 0 0
4320501054 0 0 0
4320501067 0 0 0
4320501080 1438 0 7
4320501093 495 0 0
4320501106 0 0 0
4320501119 0 0 0
4320501132 0 0 0
4320501145 0 0 0
4320501158 6997 0 30
4320501171 10577 0 30
4320501184 0 0 0
4320501197 0 0 0
4320501210 0 0 0
4320501223 0 0 0
4320501236 0 0 0
4320501249 0 0 0
4320501262 0 0 0
4320501275 0 0 0
4320501288 0 0 0
4320501301 0 0 0
4320501314 0 0 0
4320501327 0 0 0
4320501340 1864 0 7
4320501353 0 0 0
4320501366 0 0 0
4320501379 0 0 0
4320501392 0 0 0
4320501405 0 0 0
4320501418 10042 0 38
4320501431 4350 0 15
4320501444 0 0 0
4320501457 0 0 0
4320501470 0 0 0
4320501483 0 0 0
4320501496 0 0 0
4320501509 0 0 0
4320501522 0 0 0
4320501535 0 0 0
4320501548 0 0 0
4320501561 0 0 0
4320501574 0 0 0
4320501587 1849 0 7
4320501600 0 0 0
4320501613 0 0 0
4320501626 0 0 0
4320501639 0 0 0
4320501652 0 0 0
4320501665 0 0 0
4320501678 10014 0 53
4320501691 1949 4 7
4320501704 0 0 0
4320501717 0 0 0
4320501730 0 0 0
4320501743 0 0 0
4320501756 0 0 0
4320501769 0 0 0
4320501782 0 0 0
4320501795 0 0 0
4320501808 0 0 0
4320501821 0 0 0
4320501834 1877 20 7
4320501847 0 0 0
4320501860 0 0 0
4320501873 0 0 0
4320501886 0 0 0
4320501899 0 0 0
4320501912 0 0 0
4320501925 0 0 0
4320501939 2870 143 15
4320501952 2679 285 15
4320501965 2279 339 15
4320501978 2411 376 30
4320501991 543 109 0
4320502004 0 0 0
4320502017 0 0 0
4320502030 0 0 0
4320502043 0 0 0
4320502056 0 0 0
4320502069 0 0 0
4320502082 0 0 0
4320502095 1867 19 15
4320502108 0 0 0
4320502121 0 0 0
4320502134 0 0 0
4320502147 0 0 0
4320502160 0 0 0
4320502173 0 0 0
4320502186 0 0 0
4320502199 0 0 0
4320502212 0 0 0
4320502225 0 0 0
4320502238 269 100 7
4320502251 1641 451 15
4320502264 1370 367 23
4320502277 1251 335 15
4320502290 1102 322 23
4320502303 1261 386 15
4320502316 1399 397 7
4320502329 1290 384 0
4320502342 2659 291 7
4320502355 525 182 15
4320502368 0 0 0
4320502381 0 0 0
4320502394 0 0 0
4320502407 0 0 0
4320502420 0 0 0
4320502433 0 0 0
4320502446 0 0 0
4320502459 0 0 0
4320502472 0 0 0
4320502485 0 0 0
4320502498 0 0 0
4320502511 0 0 0
4320502524 0 0 0
4320502537 0 0 0
4320502550 0 0 0
4320502563 0 0 0
4320502576 0 0 0
4320502589 1843 29 0
4320502602 213 79 0
4320502615 320 114 0
4320502628 49 26 0
4320502641 1162 501 30
4320502654 412 157 0
4320502667 994 388 15
4320502680 319 140 0
4320502693 980 378 15
4320502706 492 210 0
4320502719 920 396 7
4320502732 1093 444 7
4320502745 147 79 7
4320502758 458 219 0
4320502771 1381 502 30
4320502784 652 315 23
4320502797 1118 418 0
4320502810 286 107 0
4320502823 777 305 0
4320502836 604 253 7
4320502849 1776 41 15
4320502862 0 0 0
4320502875 0 0 0
4320502888 0 0 0
4320502901 0 0 0
4320502914 0 0 0
4320502927 0 0 0
4320502940 0 0 0
4320502953 0 0 0
4320502966 0 0 0
4320502979 0 0 0
4320502992 0 0 0
4320503005 0 0 0
4320503018 0 0 0
4320503031 0 0 0
4320503044 0 0 0
4320503057 0 0 0
4320503070 0 0 0
4320503083 0 0 0
4320503096 2332 354 22
4320503109 173 73 7
4320503122 887 361 15
4320503135 959 384 15
4320503148 805 354 0
4320503161 917 351 23
4320503174 1029 456 7
4320503187 574 203 15
4320503200 966 425 15
4320503213 570 270 7
4320503226 984 435 23
4320503239 985 431 7
4320503252 147 73 0
4320503265 398 215 15
4320503278 1317 541 30
4320503291 935 390 7
4320503304 761 352 15
4320503317 965 417 23
4320503330 292 120 15
4320503343 0 0 0
4320503356 1758 79 0
4320503370 0 0 0
4320503383 0 0 0
4320503396 0 0 0
4320503409 0 0 0
4320503422 0 0 0
4320503435 0 0 0
4320503448 0 0 0
4320503461 0 0 0
4320503474 0 0 0
4320503487 0 0 0
4320503500 0 0 0
4320503513 0 0 0
4320503526 0 0 0
