4294943892 400 1 0
4294943905 28074 1 91
4294943918 19963 0 59
4294943931 0 0 0
4294943944 0 0 0
4294943957 0 0 0
4294943970 0 0 0
4294943983 0 0 0
4294943996 0 0 0
4294944009 0 0 0
4294944022 0 0 0
4294944035 0 0 0
4294944048 0 0 0
4294944061 0 0 0
4294944074 0 0 0
4294944087 0 0 0
4294944100 0 0 0
4294944113 0 0 0
4294944126 0 0 0
4294944139 0 0 0
4294944152 0 0 0
4294944165 11079 0 36
4294944178 26041 0 75
4294944191 0 0 0
4294944204 0 0 0
4294944217 0 0 0
4294944230 0 0 0
4294944243 0 0 0
4294944256 0 0 0
4294944269 0 0 0
4294944282 0 0 0
4294944295 0 0 0
4294944308 0 0 0
4294944321 0 0 0
4294944334 0 0 0
4294944347 0 0 0
4294944360 0 0 0
4294944373 0 0 0
4294944386 0 0 0
4294944399 0 0 0
4294944412 0 0 0
4294944425 8582 0 30
4294944438 21653 0 60
4294944451 0 0 0
4294944464 0 0 0
4294944477 0 0 0
4294944490 0 0 0
4294944503 0 0 0
4294944516 0 0 0
4294944529 0 0 0
4294944542 0 0 0
4294944555 0 0 0
4294944568 0 0 0
4294944581 0 0 0
4294944594 0 0 0
4294944607 0 0 0
4294944620 0 0 0
4294944633 0 0 0
4294944646 0 0 0
4294944659 0 0 0
4294944672 0 0 0
4294944685 11803 0 36
4294944698 13472 0 37
4294944711 0 0 0
4294944724 0 0 0
4294944737 0 0 0
4294944750 0 0 0
4294944763 0 0 0
4294944776 0 0 0
4294944789 0 0 0
4294944802 0 0 0
4294944815 0 0 0
4294944828 0 0 0
4294944841 0 0 0
4294944854 0 0 0
4294944867 0 0 0
4294944880 0 0 0
4294944893 0 0 0
4294944906 0 0 0
4294944919 0 0 0
4294944932 4100 0 7
4294944945 15214 0 52
4294944958 1186 0 0
4294944971 0 0 0
4294944984 0 0 0
4294944997 0 0 0
4294945010 0 0 0
4294945023 0 0 0
4294945036 0 0 0
4294945049 0 0 0
