4320318756 427 5 7
4320318769 25120 0 91
4320318782 26653 0 100
4320318795 5965 0 15
4320318808 0 0 0
4320318821 0 0 0
4320318834 0 0 0
4320318847 0 0 0
4320318860 0 0 0
4320318873 0 0 0
4320318886 0 0 0
4320318899 0 0 0
4320318912 0 0 0
4320318925 0 0 0
4320318938 0 0 0
4320318951 0 0 0
4320318964 0 0 0
4320318977 0 0 0
4320318990 0 0 0
4320319003 0 0 0
4320319016 0 0 0
4320319029 9417 0 30
4320319042 15118 0 61
4320319055 22413 0 76
4320319068 0 0 0
4320319081 0 0 0
4320319094 0 0 0
4320319107 0 0 0
4320319120 0 0 0
4320319133 0 0 0
4320319146 0 0 0
4320319159 0 0 0
4320319172 0 0 0
4320319185 0 0 0
4320319198 0 0 0
4320319211 0 0 0
4320319224 0 0 0
4320319237 0 0 0
4320319250 0 0 0
4320319263 0 0 0
4320319276 9052 0 30
4320319289 21 0 0
4320319302 0 0 0
4320319315 29711 0 100
4320319328 1168 0 0
4320319341 0 0 0
4320319354 0 0 0
4320319367 0 0 0
4320319380 0 0 0
4320319393 0 0 0
4320319406 0 0 0
4320319419 0 0 0
4320319432 0 0 0
4320319445 0 0 0
4320319458 0 0 0
4320319471 0 0 0
4320319484 0 0 0
4320319497 0 0 0
4320319510 0 0 0
4320319523 0 0 0
4320319536 8735 0 23
4320319549 0 0 0
4320319562 0 0 0
4320319575 22299 0 76
4320319588 3190 0 7
4320319601 0 0 0
4320319614 0 0 0
4320319627 0 0 0
4320319640 0 0 0
4320319653 0 0 0
4320319666 0 0 0
4320319679 0 0 0
4320319692 0 0 0
4320319705 0 0 0
4320319718 0 0 0
4320319731 0 0 0
4320319744 0 0 0
4320319757 0 0 0
4320319770 0 0 0
4320319783 8442 0 23
4320319796 0 0 0
4320319809 0 0 0
4320319822 0 0 0
4320319835 19390 0 69
4320319848 1904 0 0
4320319861 0 0 0
4320319874 0 0 0
4320319887 0 0 0
4320319900 0 0 0
4320319913 0 0 0
4320319926 0 0 0
4320319939 0 0 0
4320319952 0 0 0
4320319965 0 0 0
4320319978 0 0 0
4320319991 0 0 0
4320320004 0 0 0
4320320017 0 0 0
4320320030 0 0 0
4320320043 8092 0 30
4320320056 0 0 0
4320320069 0 0 0
4320320082 0 0 0
4320320095 8002 18 23
4320320108 5347 169 7
4320320121 0 0 0
4320320134 3809 199 15
4320320147 703 42 0
4320320160 0 0 0
4320320173 0 0 0
4320320186 0 0 0
4320320199 0 0 0
4320320212 0 0 0
4320320225 0 0 0
4320320238 0 0 0
4320320251 0 0 0
4320320264 0 0 0
4320320277 0 0 0
4320320290 1874 75 15
4320320303 4717 200 23
4320320316 1240 48 0
4320320329 0 0 0
4320320342 0 0 0
4320320355 0 0 0
4320320368 0 0 0
4320320381 0 0 0
4320320394 533 90 7
4320320407 2181 368 15
4320320420 1856 348 23
4320320433 1613 345 15
4320320446 1906 440 23
4320320459 399 91 0
4320320472 422 112 15
4320320485 432 117 7
4320320498 1261 344 30
4320320511 1542 345 61
4320320524 136 34 0
4320320537 1138 227 15
4320320550 1232 249 0
4320320564 2864 409 23
4320320577 1758 237 15
4320320590 2275 203 0
4320320603 808 60 15
4320320616 2136 138 7
4320320629 32 3 0
4320320642 0 0 0
4320320655 0 0 0
4320320668 0 0 0
4320320681 0 0 0
4320320694 0 0 0
4320320707 0 0 0
4320320720 0 0 0
4320320733 0 0 0
4320320746 0 0 0
4320320759 0 0 0
4320320772 0 0 0
4320320785 0 0 0
4320320798 0 0 0
4320320811 0 0 0
4320320824 0 0 0
4320320837 647 192 7
4320320850 534 172 7
4320320863 168 67 0
4320320876 1909 212 0
4320320889 801 94 7
4320320902 5379 789 30
4320320915 1671 430 22
4320320928 918 356 23
4320320941 1019 366 7
4320320954 1132 430 15
4320320968 1280 509 23
4320320981 708 308 7
4320320994 977 375 15
4320321007 944 350 7
4320321020 579 228 7
4320321033 1010 452 15
4320321046 905 398 7
4320321059 1050 466 23
4320321072 1173 489 23
4320321085 1024 384 30
4320321098 1299 444 38
4320321111 799 267 0
4320321124 0 0 0
4320321137 0 0 0
4320321150 0 0 0
4320321163 1773 241 15
4320321176 2028 267 0
4320321189 1115 136 15
4320321202 2134 257 15
4320321215 287 24 0
4320321228 0 0 0
4320321241 0 0 0
4320321254 0 0 0
4320321267 0 0 0
4320321280 0 0 0
4320321293 0 0 0
4320321306 0 0 0
4320321319 0 0 0
4320321332 0 0 0
4320321345 0 0 0
4320321358 151 51 0
4320321371 808 378 0
4320321384 478 212 0
4320321397 854 428 7
4320321410 598 267 0
4320321423 944 403 15
4320321436 664 332 15
4320321449 619 303 23
4320321462 1733 503 14
4320321475 1692 443 38
4320321488 1047 293 23
4320321501 624 196 0
4320321514 1219 299 7
4320321527 1289 414 15
4320321540 1576 491 15
4320321553 735 318 0
4320321566 1228 410 38
4320321579 525 230 15
4320321592 435 231 23
4320321605 391 267 15
4320321618 332 206 15
4320321631 459 347 0
4320321644 592 376 15
4320321657 583 371 15
4320321670 392 285 0
4320321683 269 140 15
4320321696 220 167 0
4320321709 304 219 0
4320321722 282 183 23
4320321735 354 207 0
4320321748 294 171 0
4320321761 341 183 7
4320321774 249 163 7
4320321787 299 154 0
4320321800 161 93 7
4320321814 244 131 7
4320321827 670 239 0
4320321840 549 211 15
4320321853 570 148 14
4320321866 547 160 7
4320321879 1214 341 30
4320321892 782 171 14
4320321905 1034 313 14
4320321918 355 126 0
4320321931 883 309 14
4320321944 685 220 7
4320321957 339 64 0
4320321970 598 97 7
4320321983 641 127 7
4320321996 0 0 0
4320322009 0 0 0
4320322022 0 0 0
4320322035 0 0 0
4320322048 0 0 0
4320322061 0 0 0
4320322074 0 0 0
4320322087 0 0 0
4320322100 0 0 0
4320322113 0 0 0
4320322126 0 0 0
4320322139 0 0 0
4320322152 0 0 0
4320322165 0 0 0
4320322178 0 0 0
4320322191 0 0 0
4320322204 30 31 0
4320322217 67 34 0
4320322230 111 84 0
4320322243 704 185 7
4320322256 425 186 7
4320322269 678 251 7
4320322282 732 224 14
4320322295 447 177 7
4320322308 162 78 7
4320322321 842 241 15
4320322334 840 229 7
4320322347 485 158 7
4320322361 773 248 14
4320322374 758 179 14
4320322387 630 162 7
4320322400 727 193 0
4320322413 503 201 0
4320322426 116 89 0
4320322439 156 116 0
4320322452 48 45 0
4320322465 68 63 0
4320322478 143 116 7
4320322491 83 81 0
4320322504 130 118 0
4320322517 141 138 7
4320322530 128 115 0
4320322543 154 149 7
4320322556 136 133 0
4320322569 96 73 0
4320322582 153 137 7
4320322595 144 127 0
4320322608 176 144 15
4320322621 150 136 0
4320322634 124 133 7
4320322647 159 98 0
4320322660 347 212 22
4320322673 548 226 14
4320322686 586 182 7
4320322699 408 143 0
4320322712 519 216 15
4320322725 597 181 0
4320322738 589 226 7
4320322751 492 170 0
4320322764 618 231 30
4320322777 398 159 0
4320322790 624 206 7
4320322803 623 179 7
4320322816 519 219 0
